Transaction_ID,Account_ID,Transaction_Date,Transaction_Time,Transaction_Type,Amount,Merchant_Name,City,Device_Type,Is_Fraud,Fraud_Reason
907484,500000146,2026-02-22,19:27:32,ATM,21774,PhonePe,Mumbai,Laptop,No,Normal Transaction
907485,500000072,2026-03-10,23:55:25,IMPS,91566,Reliance,Mumbai,Mobile,No,Normal Transaction
907486,500000020,2026-06-22,04:51:57,IMPS,69142,Flipkart,Mumbai,POS,No,Normal Transaction
907487,500000022,2026-11-27,15:08:55,Credit Card,35349,Amazon,Hyderabad,POS,No,Normal Transaction
907488,500000178,2026-09-21,18:00:09,Debit Card,38494,Swiggy,Hyderabad,Laptop,No,Normal Transaction
907489,500000075,2026-04-28,12:54:23,ATM,24006,Uber,Hyderabad,ATM,No,Normal Transaction
907490,500000157,2026-03-21,23:16:38,Debit Card,79383,Swiggy,Delhi,POS,No,Normal Transaction
907491,500000159,2026-03-24,06:27:18,ATM,4826,Reliance,Kolkata,Laptop,No,Normal Transaction
907492,500000051,2026-01-07,16:38:25,RTGS,31568,DMart,Pune,Mobile,No,Normal Transaction
907493,500000171,2026-12-05,19:33:31,NEFT,84238,Flipkart,Mumbai,ATM,No,Normal Transaction
907494,500000168,2026-11-05,02:36:49,Debit Card,54915,PhonePe,Mumbai,POS,No,Normal Transaction
907495,500000009,2026-03-24,03:07:39,IMPS,30000,DMart,Delhi,ATM,No,Normal Transaction
907496,500000034,2026-03-31,23:34:39,Credit Card,44467,Uber,Delhi,Mobile,No,Normal Transaction
907497,500000037,2026-12-13,09:15:18,UPI,44096,Reliance,Mumbai,ATM,No,Normal Transaction
907498,500000052,2026-08-08,14:50:42,UPI,29622,IRCTC,Delhi,Laptop,No,Normal Transaction
907499,500000082,2026-12-31,16:56:59,UPI,30375,Reliance,Pune,Mobile,No,Normal Transaction
907500,500000019,2026-08-01,04:57:59,UPI,44631,Swiggy,Delhi,Mobile,No,Normal Transaction
907501,500000120,2026-08-20,17:27:17,Debit Card,880,Flipkart,Delhi,Laptop,No,Normal Transaction
907502,500000155,2026-01-16,11:25:43,NEFT,53093,Flipkart,Hyderabad,Mobile,No,Normal Transaction
907503,500000092,2026-09-11,12:02:56,IMPS,32610,Zomato,Hyderabad,ATM,No,Normal Transaction
907504,500000081,2026-01-20,06:20:58,ATM,42460,Paytm,Hyderabad,Mobile,No,Normal Transaction
907505,500000104,2026-04-09,17:20:45,IMPS,61387,Flipkart,Mumbai,POS,No,Normal Transaction
907506,500000151,2026-11-05,10:56:34,NEFT,32656,DMart,Delhi,Mobile,No,Normal Transaction
907507,500000081,2026-02-18,13:09:39,Debit Card,83562,Paytm,Lucknow,Laptop,No,Normal Transaction
907508,500000162,2026-09-01,12:10:58,RTGS,63863,IRCTC,Mumbai,ATM,No,Normal Transaction
907509,500000073,2026-03-07,09:04:08,UPI,65880,PhonePe,Pune,ATM,No,Normal Transaction
907510,500000053,2026-10-03,16:26:18,Debit Card,91322,Zomato,Bengaluru,ATM,No,Normal Transaction
907511,500000095,2026-09-02,15:46:44,Credit Card,64499,Uber,Mumbai,Laptop,No,Normal Transaction
907512,500000010,2026-02-21,08:31:18,Credit Card,75678,Uber,Delhi,Laptop,No,Normal Transaction
907513,500000070,2026-12-06,10:52:58,ATM,12328,PhonePe,Bengaluru,ATM,No,Normal Transaction
907514,500000008,2026-01-05,07:42:47,Credit Card,87110,Zomato,Bengaluru,Mobile,No,Normal Transaction
907515,500000103,2026-11-01,03:41:08,NEFT,9329,DMart,Lucknow,ATM,No,Normal Transaction
907516,500000111,2026-09-22,20:26:09,Debit Card,59276,IRCTC,Hyderabad,ATM,No,Normal Transaction
907517,500000159,2026-02-14,00:18:23,Debit Card,33257,Reliance,Lucknow,Mobile,No,Normal Transaction
907518,500000063,2026-04-10,14:15:19,Debit Card,24425,Swiggy,Bengaluru,Laptop,No,Normal Transaction
907519,500000032,2026-12-04,12:07:56,ATM,62249,Zomato,Kolkata,Laptop,No,Normal Transaction
907520,500000036,2026-08-12,08:02:09,NEFT,73372,Flipkart,Mumbai,POS,No,Normal Transaction
907521,500000067,2026-06-12,22:54:36,ATM,23504,Amazon,Lucknow,ATM,No,Normal Transaction
907522,500000072,2026-12-20,13:41:35,RTGS,37469,Paytm,Hyderabad,POS,No,Normal Transaction
907523,500000158,2026-11-22,13:41:36,Debit Card,90209,Uber,Delhi,Laptop,No,Normal Transaction
907524,500000103,2026-07-27,01:34:56,Credit Card,54341,Zomato,Hyderabad,Laptop,No,Normal Transaction
907525,500000175,2026-09-16,21:36:28,Credit Card,67896,Zomato,Bengaluru,POS,No,Normal Transaction
907526,500000062,2026-10-10,09:38:25,Credit Card,34638,Swiggy,Pune,POS,No,Normal Transaction
907527,500000073,2026-10-26,20:44:48,Credit Card,45346,Swiggy,Bengaluru,ATM,No,Normal Transaction
907528,500000058,2026-02-15,06:35:45,NEFT,19533,Reliance,Bengaluru,ATM,No,Normal Transaction
907529,500000055,2026-01-27,08:55:58,Debit Card,55614,Reliance,Hyderabad,POS,No,Normal Transaction
907530,500000107,2026-01-02,13:39:29,IMPS,21792,Zomato,Kolkata,Mobile,No,Normal Transaction
907531,500000066,2026-04-16,07:42:36,ATM,77746,Zomato,Hyderabad,Mobile,No,Normal Transaction
907532,500000132,2026-10-15,21:52:18,Credit Card,30336,PhonePe,Mumbai,Laptop,Yes,High Amount
907533,500000142,2026-11-09,15:38:59,IMPS,88466,Paytm,Delhi,Laptop,No,Normal Transaction
907534,500000127,2026-07-25,10:43:37,UPI,49369,Uber,Mumbai,POS,No,Normal Transaction
907535,500000179,2026-01-26,14:44:11,UPI,16440,Flipkart,Hyderabad,Mobile,No,Normal Transaction
907536,500000128,2026-03-08,20:38:08,Debit Card,9071,DMart,Mumbai,ATM,No,Normal Transaction
907537,500000087,2026-06-07,17:53:14,UPI,12636,Reliance,Mumbai,ATM,No,Normal Transaction
907538,500000107,2026-03-09,11:31:25,ATM,40436,IRCTC,Pune,ATM,No,Normal Transaction
907539,500000025,2026-03-08,14:10:49,IMPS,81824,Amazon,Kolkata,Mobile,No,Normal Transaction
907540,500000169,2026-12-06,22:57:45,IMPS,1340,Paytm,Hyderabad,POS,No,Normal Transaction
907541,500000114,2026-05-31,15:38:18,NEFT,49097,Amazon,Delhi,Laptop,No,Normal Transaction
907542,500000143,2026-07-19,10:05:35,RTGS,59495,Reliance,Delhi,Mobile,No,Normal Transaction
907543,500000031,2026-08-25,12:54:28,UPI,7292,Amazon,Hyderabad,ATM,No,Normal Transaction
907544,500000122,2026-03-02,18:32:18,Credit Card,12320,Swiggy,Mumbai,POS,No,Normal Transaction
907545,500000052,2026-07-22,00:35:12,NEFT,12790,Reliance,Delhi,Laptop,No,Normal Transaction
907546,500000164,2026-05-26,08:47:22,RTGS,4049,Amazon,Bengaluru,ATM,No,Normal Transaction
907547,500000120,2026-12-16,23:25:34,ATM,57497,Swiggy,Kolkata,POS,No,Normal Transaction
907548,500000114,2026-10-28,03:54:55,Debit Card,37245,Swiggy,Bengaluru,ATM,No,Normal Transaction
907549,500000174,2026-04-07,18:58:44,ATM,11226,Uber,Mumbai,ATM,No,Normal Transaction
907550,500000154,2026-07-29,16:50:53,UPI,12500,Swiggy,Mumbai,Laptop,No,Normal Transaction
907551,500000007,2026-01-29,05:19:00,UPI,48799,PhonePe,Mumbai,Laptop,No,Normal Transaction
907552,500000175,2026-09-02,22:48:37,RTGS,90301,Paytm,Kolkata,POS,No,Normal Transaction
907553,500000160,2026-07-13,02:44:48,RTGS,96782,Reliance,Delhi,Mobile,No,Normal Transaction
907554,500000119,2026-05-20,20:38:39,Debit Card,29576,Reliance,Lucknow,POS,No,Normal Transaction
907555,500000164,2026-07-20,02:12:00,ATM,47824,Uber,Lucknow,ATM,No,Normal Transaction
907556,500000020,2026-07-18,15:11:30,Credit Card,7054,Uber,Mumbai,ATM,No,Normal Transaction
907557,500000134,2026-10-19,10:17:22,IMPS,76589,PhonePe,Hyderabad,ATM,No,Normal Transaction
907558,500000106,2026-10-16,19:55:56,IMPS,50680,DMart,Bengaluru,Mobile,No,Normal Transaction
907559,500000082,2026-08-31,23:48:41,IMPS,60596,Swiggy,Lucknow,ATM,No,Normal Transaction
907560,500000081,2026-10-24,12:44:10,RTGS,73334,IRCTC,Pune,Mobile,No,Normal Transaction
907561,500000106,2026-11-27,01:45:15,IMPS,94013,Zomato,Mumbai,Mobile,No,Normal Transaction
907562,500000131,2026-10-21,11:50:31,IMPS,71838,Flipkart,Pune,ATM,No,Normal Transaction
907563,500000137,2026-05-30,05:53:12,Credit Card,15158,DMart,Bengaluru,Mobile,No,Normal Transaction
907564,500000076,2026-10-08,01:54:35,NEFT,62857,Reliance,Pune,POS,No,Normal Transaction
907565,500000111,2026-06-04,13:12:11,NEFT,36447,Reliance,Delhi,Laptop,No,Normal Transaction
907566,500000008,2026-11-30,15:50:19,NEFT,53525,DMart,Delhi,ATM,No,Normal Transaction
907567,500000166,2026-06-15,03:08:07,IMPS,7705,Flipkart,Kolkata,Mobile,No,Normal Transaction
907568,500000055,2026-08-29,02:00:46,Debit Card,58354,Paytm,Delhi,POS,No,Normal Transaction
907569,500000022,2026-04-10,00:46:49,IMPS,10333,Swiggy,Pune,POS,No,Normal Transaction
907570,500000061,2026-04-12,00:07:40,Credit Card,20732,PhonePe,Kolkata,Laptop,No,Normal Transaction
907571,500000134,2026-06-02,22:04:48,Debit Card,91792,Amazon,Hyderabad,ATM,No,Normal Transaction
907572,500000032,2026-05-10,12:59:28,ATM,33625,Uber,Kolkata,POS,No,Normal Transaction
907573,500000017,2026-12-01,09:55:40,UPI,39349,Flipkart,Mumbai,ATM,No,Normal Transaction
907574,500000128,2026-12-05,02:25:33,RTGS,45634,PhonePe,Lucknow,Laptop,No,Normal Transaction
907575,500000041,2026-03-20,11:13:02,ATM,90336,Uber,Delhi,Laptop,No,Normal Transaction
907576,500000095,2026-04-23,14:13:52,NEFT,1787,Uber,Delhi,POS,No,Normal Transaction
907577,500000130,2026-01-26,18:06:13,UPI,10443,Swiggy,Mumbai,Mobile,No,Normal Transaction
907578,500000006,2026-12-28,07:39:13,IMPS,92018,DMart,Mumbai,Laptop,No,Normal Transaction
907579,500000115,2026-03-01,16:17:46,RTGS,93924,PhonePe,Kolkata,Mobile,No,Normal Transaction
907580,500000164,2026-07-31,17:35:15,RTGS,5819,Paytm,Mumbai,POS,No,Normal Transaction
907581,500000008,2026-07-23,03:29:13,Debit Card,7782,Reliance,Kolkata,Mobile,No,Normal Transaction
907582,500000021,2026-12-06,21:34:39,ATM,90328,Swiggy,Pune,POS,No,Normal Transaction
907583,500000071,2026-09-18,10:01:59,NEFT,82099,DMart,Delhi,Laptop,No,Normal Transaction
907584,500000030,2026-08-23,23:52:39,Debit Card,66838,Zomato,Mumbai,Laptop,No,Normal Transaction
907585,500000036,2026-03-15,16:11:28,NEFT,30790,IRCTC,Hyderabad,ATM,No,Normal Transaction
907586,500000044,2026-05-25,16:06:39,UPI,81777,Paytm,Mumbai,Mobile,No,Normal Transaction
907587,500000115,2026-05-18,05:39:56,NEFT,63855,Uber,Pune,Laptop,No,Normal Transaction
907588,500000050,2026-08-09,17:12:58,IMPS,61311,Amazon,Pune,Mobile,No,Normal Transaction
907589,500000038,2026-07-26,19:38:24,Credit Card,79307,DMart,Bengaluru,Laptop,No,Normal Transaction
907590,500000063,2026-01-17,12:24:03,Credit Card,8149,DMart,Pune,ATM,No,Normal Transaction
907591,500000045,2026-06-13,16:48:18,NEFT,54935,Amazon,Bengaluru,ATM,No,Normal Transaction
907592,500000057,2026-09-04,17:08:25,NEFT,7041,Reliance,Hyderabad,ATM,No,Normal Transaction
907593,500000141,2026-04-12,19:55:29,IMPS,90616,Reliance,Hyderabad,POS,No,Normal Transaction
907594,500000045,2026-10-29,07:48:49,Credit Card,78493,IRCTC,Hyderabad,POS,No,Normal Transaction
907595,500000158,2026-03-11,17:24:27,IMPS,99480,DMart,Hyderabad,ATM,No,Normal Transaction
907596,500000177,2026-06-23,02:10:19,Credit Card,96957,PhonePe,Hyderabad,Laptop,No,Normal Transaction
907597,500000165,2026-08-19,16:23:55,Credit Card,18097,Swiggy,Kolkata,Laptop,Yes,High Amount
907598,500000147,2026-01-08,20:24:15,UPI,87172,DMart,Lucknow,Laptop,No,Normal Transaction
907599,500000155,2026-03-02,15:11:53,Credit Card,69767,IRCTC,Bengaluru,POS,No,Normal Transaction
907600,500000138,2026-11-03,21:59:59,NEFT,82430,Swiggy,Lucknow,Laptop,No,Normal Transaction
907601,500000179,2026-02-01,06:09:02,IMPS,55186,Amazon,Kolkata,Mobile,No,Normal Transaction
907602,500000150,2026-10-09,05:14:37,ATM,55718,Paytm,Lucknow,Laptop,No,Normal Transaction
907603,500000146,2026-01-06,01:19:51,UPI,7343,Swiggy,Bengaluru,POS,No,Normal Transaction
907604,500000171,2026-11-27,08:31:44,ATM,64653,DMart,Hyderabad,Mobile,Yes,High Amount
907605,500000112,2026-11-02,08:10:12,Credit Card,61194,Zomato,Bengaluru,ATM,No,Normal Transaction
907606,500000137,2026-03-02,01:57:39,IMPS,91139,Swiggy,Delhi,POS,No,Normal Transaction
907607,500000150,2026-08-29,20:03:51,Credit Card,39293,Amazon,Kolkata,Laptop,No,Normal Transaction
907608,500000075,2026-06-10,21:40:03,Credit Card,52780,Paytm,Kolkata,Laptop,No,Normal Transaction
907609,500000097,2026-03-24,14:15:06,RTGS,10691,Zomato,Kolkata,POS,No,Normal Transaction
907610,500000022,2026-11-19,09:56:13,Credit Card,53284,Amazon,Bengaluru,ATM,No,Normal Transaction
907611,500000069,2026-12-23,07:07:32,IMPS,30835,Zomato,Delhi,Laptop,No,Normal Transaction
907612,500000072,2026-01-23,19:52:34,UPI,7868,Zomato,Lucknow,Laptop,No,Normal Transaction
907613,500000053,2026-08-10,00:37:44,IMPS,34203,Swiggy,Pune,Mobile,No,Normal Transaction
907614,500000180,2026-12-17,21:32:08,RTGS,94529,Amazon,Pune,Mobile,No,Normal Transaction
907615,500000161,2026-07-12,11:24:41,ATM,44337,DMart,Bengaluru,Laptop,No,Normal Transaction
907616,500000180,2026-09-12,22:19:15,UPI,13046,PhonePe,Bengaluru,POS,No,Normal Transaction
907617,500000087,2026-11-30,20:49:41,UPI,8377,Paytm,Mumbai,Laptop,No,Normal Transaction
907618,500000008,2026-01-26,22:12:10,IMPS,95900,IRCTC,Kolkata,Laptop,No,Normal Transaction
907619,500000137,2026-04-25,00:11:12,ATM,46476,Reliance,Mumbai,ATM,No,Normal Transaction
907620,500000176,2026-08-18,23:26:25,IMPS,63865,Zomato,Delhi,Laptop,No,Normal Transaction
907621,500000002,2026-05-04,11:35:24,IMPS,85492,Amazon,Hyderabad,Mobile,No,Normal Transaction
907622,500000082,2026-12-26,07:40:23,Debit Card,23335,Flipkart,Bengaluru,ATM,No,Normal Transaction
907623,500000049,2026-05-02,05:42:28,IMPS,80630,IRCTC,Bengaluru,Laptop,No,Normal Transaction
907624,500000161,2026-07-19,02:33:29,Debit Card,94794,IRCTC,Mumbai,POS,No,Normal Transaction
907625,500000038,2026-09-20,02:17:40,IMPS,89550,Zomato,Pune,POS,No,Normal Transaction
907626,500000108,2026-12-15,11:50:06,ATM,474,DMart,Kolkata,POS,No,Normal Transaction
907627,500000170,2026-08-23,02:23:45,NEFT,75783,DMart,Mumbai,Laptop,No,Normal Transaction
907628,500000012,2026-05-22,23:08:10,RTGS,93186,Uber,Mumbai,Laptop,No,Normal Transaction
907629,500000172,2026-04-14,04:36:50,NEFT,52223,IRCTC,Bengaluru,Laptop,No,Normal Transaction
907630,500000164,2026-12-02,00:06:29,UPI,49121,Flipkart,Pune,Laptop,No,Normal Transaction
907631,500000042,2026-08-11,20:11:41,NEFT,93427,Amazon,Kolkata,ATM,No,Normal Transaction
907632,500000077,2026-05-25,01:24:59,UPI,43393,DMart,Lucknow,Laptop,No,Normal Transaction
907633,500000108,2026-03-29,22:54:04,ATM,83065,Uber,Lucknow,POS,No,Normal Transaction
907634,500000097,2026-01-19,03:16:45,IMPS,94311,Reliance,Pune,POS,No,Normal Transaction
907635,500000042,2026-10-09,03:30:44,Debit Card,338,Reliance,Mumbai,ATM,No,Normal Transaction
907636,500000023,2026-03-26,05:54:10,ATM,23615,Uber,Hyderabad,Laptop,No,Normal Transaction
907637,500000167,2026-07-01,02:47:52,Debit Card,13614,Amazon,Bengaluru,POS,No,Normal Transaction
907638,500000011,2026-05-30,12:38:40,Credit Card,53815,Amazon,Lucknow,Laptop,No,Normal Transaction
907639,500000020,2026-01-22,06:44:31,RTGS,61346,Uber,Delhi,ATM,No,Normal Transaction
907640,500000037,2026-12-16,22:32:48,NEFT,8350,IRCTC,Kolkata,Mobile,No,Normal Transaction
907641,500000036,2026-09-28,03:34:56,NEFT,57082,DMart,Bengaluru,Mobile,No,Normal Transaction
907642,500000049,2026-03-31,12:26:44,Debit Card,18138,DMart,Delhi,Laptop,No,Normal Transaction
907643,500000080,2026-10-10,09:38:11,RTGS,57037,Flipkart,Lucknow,ATM,No,Normal Transaction
907644,500000157,2026-04-07,18:26:11,UPI,4240,Uber,Hyderabad,POS,No,Normal Transaction
907645,500000056,2026-06-10,06:08:08,RTGS,20628,Amazon,Bengaluru,Mobile,No,Normal Transaction
907646,500000171,2026-02-25,22:01:01,UPI,55903,Flipkart,Bengaluru,Mobile,No,Normal Transaction
907647,500000016,2026-04-12,07:07:52,Credit Card,55602,Amazon,Kolkata,POS,No,Normal Transaction
907648,500000004,2026-12-21,00:22:01,IMPS,15728,Flipkart,Delhi,ATM,No,Normal Transaction
907649,500000031,2026-02-11,11:27:31,NEFT,74196,DMart,Pune,Laptop,No,Normal Transaction
907650,500000009,2026-09-24,09:33:44,Debit Card,86600,Uber,Hyderabad,Mobile,No,Normal Transaction
907651,500000012,2026-04-25,06:18:36,NEFT,97854,IRCTC,Mumbai,Laptop,No,Normal Transaction
907652,500000083,2026-02-15,01:36:58,UPI,18381,Swiggy,Bengaluru,ATM,No,Normal Transaction
907653,500000096,2026-01-28,07:22:20,NEFT,20233,PhonePe,Pune,Laptop,No,Normal Transaction
907654,500000057,2026-09-10,03:55:30,IMPS,54207,Amazon,Mumbai,ATM,No,Normal Transaction
907655,500000160,2026-11-08,05:39:00,Debit Card,50107,Reliance,Mumbai,POS,No,Normal Transaction
907656,500000152,2026-02-03,14:06:50,NEFT,95434,Zomato,Bengaluru,Mobile,Yes,High Amount
907657,500000130,2026-02-24,00:17:38,Credit Card,90787,Flipkart,Kolkata,POS,No,Normal Transaction
907658,500000154,2026-07-06,21:14:41,IMPS,59597,DMart,Delhi,ATM,No,Normal Transaction
907659,500000179,2026-03-28,18:23:18,NEFT,42388,Paytm,Mumbai,ATM,No,Normal Transaction
907660,500000092,2026-04-10,12:52:48,Debit Card,18255,Swiggy,Kolkata,ATM,No,Normal Transaction
907661,500000167,2026-02-22,21:36:21,UPI,99134,Reliance,Delhi,Laptop,No,Normal Transaction
907662,500000031,2026-01-12,14:16:27,Credit Card,7042,Amazon,Kolkata,Mobile,Yes,Different City
907663,500000023,2026-05-21,14:16:41,ATM,45371,Reliance,Lucknow,POS,No,Normal Transaction
907664,500000132,2026-03-04,05:17:41,NEFT,73314,Zomato,Lucknow,POS,No,Normal Transaction
907665,500000031,2026-10-14,23:24:04,ATM,49896,PhonePe,Bengaluru,POS,No,Normal Transaction
907666,500000061,2026-07-18,16:41:55,ATM,39988,Flipkart,Kolkata,Mobile,No,Normal Transaction
907667,500000084,2026-05-10,07:30:54,Credit Card,63768,IRCTC,Delhi,ATM,No,Normal Transaction
907668,500000028,2026-01-08,06:18:03,UPI,8866,Zomato,Lucknow,Mobile,No,Normal Transaction
907669,500000147,2026-03-03,04:03:07,ATM,40651,Zomato,Bengaluru,Laptop,No,Normal Transaction
907670,500000097,2026-08-10,23:36:22,Credit Card,47816,Flipkart,Kolkata,Mobile,No,Normal Transaction
907671,500000111,2026-09-05,03:54:05,UPI,47355,Paytm,Mumbai,Laptop,No,Normal Transaction
907672,500000118,2026-04-13,10:02:59,Credit Card,50059,Flipkart,Delhi,POS,Yes,Multiple Transactions
907673,500000116,2026-12-25,00:57:57,ATM,85519,Paytm,Mumbai,ATM,No,Normal Transaction
907674,500000008,2026-05-26,13:13:16,IMPS,29836,Zomato,Delhi,POS,No,Normal Transaction
907675,500000128,2026-02-13,07:39:49,Debit Card,93549,Reliance,Kolkata,Laptop,No,Normal Transaction
907676,500000114,2026-10-27,07:21:20,Debit Card,8013,Zomato,Kolkata,POS,No,Normal Transaction
907677,500000027,2026-05-17,10:48:20,Debit Card,33110,Uber,Bengaluru,ATM,No,Normal Transaction
907678,500000120,2026-02-13,10:35:50,UPI,99457,Amazon,Hyderabad,ATM,No,Normal Transaction
907679,500000134,2026-03-19,23:38:54,UPI,23513,Swiggy,Delhi,Laptop,No,Normal Transaction
907680,500000133,2026-07-26,09:15:15,UPI,91396,IRCTC,Delhi,ATM,No,Normal Transaction
907681,500000167,2026-09-29,03:33:59,ATM,50861,Reliance,Bengaluru,ATM,Yes,High Amount
907682,500000102,2026-03-14,16:49:03,Credit Card,46820,Uber,Bengaluru,ATM,Yes,Different City
907683,500000179,2026-03-06,17:07:01,Credit Card,50818,Flipkart,Hyderabad,Mobile,No,Normal Transaction
907684,500000159,2026-03-22,20:39:21,Credit Card,11806,Flipkart,Mumbai,ATM,No,Normal Transaction
907685,500000158,2026-06-22,14:06:01,RTGS,41357,PhonePe,Bengaluru,Mobile,No,Normal Transaction
907686,500000051,2026-07-14,23:50:40,NEFT,64311,Uber,Hyderabad,Laptop,No,Normal Transaction
907687,500000175,2026-11-05,16:02:52,Credit Card,95526,IRCTC,Mumbai,Laptop,No,Normal Transaction
907688,500000108,2026-05-29,19:49:20,Credit Card,59573,Paytm,Lucknow,Mobile,No,Normal Transaction
907689,500000029,2026-04-01,10:07:06,UPI,92254,Zomato,Hyderabad,ATM,No,Normal Transaction
907690,500000056,2026-02-04,00:50:14,UPI,68993,Reliance,Lucknow,ATM,No,Normal Transaction
907691,500000014,2026-03-27,17:40:50,NEFT,63899,Uber,Delhi,POS,No,Normal Transaction
907692,500000176,2026-09-30,19:04:04,Credit Card,21332,Swiggy,Delhi,Laptop,No,Normal Transaction
907693,500000023,2026-08-25,10:18:59,IMPS,21942,IRCTC,Bengaluru,POS,Yes,Different City
907694,500000180,2026-10-15,11:16:59,UPI,40549,Flipkart,Mumbai,ATM,No,Normal Transaction
907695,500000013,2026-08-02,21:07:13,UPI,95377,Paytm,Delhi,Mobile,Yes,Multiple Transactions
907696,500000023,2026-03-20,16:04:01,Debit Card,37811,Zomato,Delhi,POS,No,Normal Transaction
907697,500000150,2026-07-29,01:25:09,Debit Card,62989,Reliance,Lucknow,ATM,No,Normal Transaction
907698,500000172,2026-10-16,20:16:38,ATM,36743,Zomato,Hyderabad,ATM,No,Normal Transaction
907699,500000080,2026-05-30,22:48:48,Credit Card,70727,Paytm,Bengaluru,Laptop,No,Normal Transaction
907700,500000168,2026-03-29,04:09:12,UPI,69867,PhonePe,Hyderabad,Laptop,No,Normal Transaction
907701,500000053,2026-05-29,15:48:44,Credit Card,16948,Reliance,Delhi,POS,No,Normal Transaction
907702,500000099,2026-03-23,05:54:33,IMPS,19147,Flipkart,Delhi,POS,No,Normal Transaction
907703,500000050,2026-06-14,20:56:09,ATM,43273,PhonePe,Bengaluru,Mobile,No,Normal Transaction
907704,500000073,2026-01-09,11:20:56,ATM,34168,Zomato,Bengaluru,Mobile,No,Normal Transaction
907705,500000073,2026-02-08,01:16:20,UPI,26814,PhonePe,Kolkata,POS,No,Normal Transaction
907706,500000083,2026-04-27,16:26:18,ATM,63246,Uber,Lucknow,Mobile,No,Normal Transaction
907707,500000076,2026-02-08,02:50:27,Credit Card,62069,Amazon,Delhi,Laptop,No,Normal Transaction
907708,500000036,2026-10-22,11:45:56,NEFT,60864,Paytm,Pune,Laptop,No,Normal Transaction
907709,500000069,2026-06-18,23:35:48,RTGS,49538,Swiggy,Kolkata,ATM,No,Normal Transaction
907710,500000130,2026-07-18,19:01:50,RTGS,32233,Paytm,Hyderabad,POS,No,Normal Transaction
907711,500000001,2026-10-02,04:46:12,UPI,98705,Paytm,Kolkata,Mobile,No,Normal Transaction
907712,500000035,2026-01-21,16:41:24,IMPS,98054,Amazon,Kolkata,ATM,No,Normal Transaction
907713,500000081,2026-12-16,09:29:05,Debit Card,31746,DMart,Mumbai,POS,No,Normal Transaction
907714,500000005,2026-07-11,14:17:17,UPI,88380,Paytm,Lucknow,Laptop,No,Normal Transaction
907715,500000058,2026-09-16,16:39:26,IMPS,60580,DMart,Kolkata,ATM,No,Normal Transaction
907716,500000088,2026-05-28,10:48:32,UPI,33927,Uber,Bengaluru,ATM,No,Normal Transaction
907717,500000043,2026-04-01,06:12:51,Credit Card,30558,PhonePe,Bengaluru,POS,No,Normal Transaction
907718,500000018,2026-06-14,05:02:59,ATM,37623,Zomato,Hyderabad,Laptop,No,Normal Transaction
907719,500000101,2026-03-26,09:34:25,Debit Card,52306,IRCTC,Bengaluru,Mobile,No,Normal Transaction
907720,500000064,2026-12-08,14:14:52,Debit Card,91460,Flipkart,Mumbai,Laptop,No,Normal Transaction
907721,500000096,2026-02-02,08:40:20,Debit Card,44077,PhonePe,Pune,POS,No,Normal Transaction
907722,500000020,2026-10-12,11:34:43,UPI,46943,PhonePe,Pune,Laptop,No,Normal Transaction
907723,500000104,2026-09-03,12:55:21,IMPS,5138,IRCTC,Pune,ATM,No,Normal Transaction
907724,500000051,2026-12-18,13:56:21,Debit Card,35927,Amazon,Hyderabad,ATM,No,Normal Transaction
907725,500000180,2026-06-05,12:29:57,IMPS,33581,Zomato,Bengaluru,Mobile,No,Normal Transaction
907726,500000074,2026-06-06,10:29:56,NEFT,25351,Reliance,Mumbai,Laptop,No,Normal Transaction
907727,500000055,2026-01-23,02:03:13,UPI,62298,Zomato,Mumbai,Laptop,No,Normal Transaction
907728,500000045,2026-05-15,10:32:12,Debit Card,82506,Zomato,Kolkata,POS,No,Normal Transaction
907729,500000163,2026-01-27,08:01:59,UPI,38975,Reliance,Kolkata,ATM,No,Normal Transaction
907730,500000080,2026-12-10,23:58:50,IMPS,15760,Amazon,Mumbai,Mobile,No,Normal Transaction
907731,500000034,2026-12-11,06:21:08,ATM,16690,IRCTC,Bengaluru,Mobile,No,Normal Transaction
907732,500000016,2026-08-18,23:07:28,IMPS,86788,PhonePe,Delhi,POS,No,Normal Transaction
907733,500000178,2026-06-02,05:06:12,RTGS,71169,Paytm,Lucknow,POS,Yes,High Amount
907734,500000134,2026-06-03,13:44:35,RTGS,11266,IRCTC,Bengaluru,POS,No,Normal Transaction
907735,500000119,2026-04-30,13:26:05,Credit Card,37928,IRCTC,Bengaluru,ATM,No,Normal Transaction
907736,500000077,2026-05-05,14:20:13,UPI,4293,Amazon,Bengaluru,POS,No,Normal Transaction
907737,500000134,2026-10-20,12:36:52,UPI,982,Uber,Kolkata,POS,No,Normal Transaction
907738,500000078,2026-11-22,01:38:33,Debit Card,57295,Flipkart,Hyderabad,ATM,No,Normal Transaction
907739,500000001,2026-09-11,07:00:06,NEFT,98010,DMart,Pune,Laptop,No,Normal Transaction
907740,500000163,2026-07-19,04:09:10,UPI,54495,DMart,Lucknow,Mobile,No,Normal Transaction
907741,500000163,2026-07-12,08:46:21,UPI,20073,DMart,Bengaluru,Laptop,Yes,High Amount
907742,500000046,2026-08-26,18:01:28,Debit Card,76928,PhonePe,Pune,POS,No,Normal Transaction
907743,500000072,2026-05-17,08:26:39,UPI,84656,Amazon,Mumbai,ATM,No,Normal Transaction
907744,500000112,2026-06-11,08:35:38,RTGS,30079,Zomato,Hyderabad,ATM,No,Normal Transaction
